Digester__TO__DocumentBuilder/ItspAccounts.java:32:13:error(zero-trust-xml-audit):            digester.addObjectCreate("sipxbridge-config", ItspAccounts.class);:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
Digester__TO__SAXReader/XMLTextConceptDigester.java:54:5:error(zero-trust-xml-audit):    digester.addBeanPropertySetter("results/concepts/concept/relevance", "relevance");:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
Digester__TO__SAXReader/XMLTextConceptDigester.java:55:5:error(zero-trust-xml-audit):    digester.addBeanPropertySetter("results/concepts/concept/website", "website");:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
Digester__TO__SAXReader/XMLTextConceptDigester.java:56:5:error(zero-trust-xml-audit):    digester.addBeanPropertySetter("results/concepts/concept/geo", "geo");:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
Digester__TO__SAXReader/XMLTextConceptDigester.java:58:22:error(zero-trust-xml-audit):    return (Results) digester.parse(xmlReader);:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__Digester/XmlBeanDefinitionReader.java:37:52:error(zero-trust-xml-audit):		org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__InputFactory/EarthquakeUpdateJobService.java:105:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__InputFactory/XmlBeanDefinitionReader.java:37:54:error(zero-trust-xml-audit):		javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__InputFactory/XxeDocumentBuilderFactory.java:19:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXBuilder/ItemProcessor.java:104:49:error(zero-trust-xml-audit):        org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXBuilder/XmlBeanDefinitionReader.java:37:43:error(zero-trust-xml-audit):		org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXBuilder/XxeDocumentBuilderFactory.java:19:49:error(zero-trust-xml-audit):        org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXParser/XmlBeanDefinitionReader.java:37:44:error(zero-trust-xml-audit):		javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXParser/XmlBeanDefinitionReader.java:37:44:error(zero-trust-xml-audit):		javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXParser/XxeDocumentBuilderFactory.java:19:50:error(zero-trust-xml-audit):        javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXParser/XxeDocumentBuilderFactory.java:19:50:error(zero-trust-xml-audit):        javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXReader/XmlBeanDefinitionReader.java:37:35:error(zero-trust-xml-audit):		org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
DocumentBuilder__TO__SAXReader/XxeDocumentBuilderFactory.java:19:41:error(zero-trust-xml-audit):        org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:39:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:100:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:169:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:237:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:308:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaXParser.java:378:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:39:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:100:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:169:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:237:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:308:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/StaxParser.java:378:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/TagsSyncJob.java:113:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/TagsSyncJob.java:150:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__Digester/hwxml.java:87:62:error(zero-trust-xml-audit):            org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:39:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:39:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:101:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:101:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:171:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:171:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:240:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:240:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:312:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:312:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:383:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaXParser.java:383:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:39:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:39:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:101:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:101:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:171:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:171:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:240:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:240:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:312:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:312:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:383:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/StaxParser.java:383:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/TagsSyncJob.java:113:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/TagsSyncJob.java:113:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/TagsSyncJob.java:151:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__DocumentBuilder/TagsSyncJob.java:151:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/ContactData.java:61:53:error(zero-trust-xml-audit):            org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:39:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:101:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:170:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:238:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:309:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaXParser.java:379:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:39:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:101:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:170:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:238:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:309:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/StaxParser.java:379:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/TagsSyncJob.java:113:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/TagsSyncJob.java:153:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXBuilder/hwxml.java:87:53:error(zero-trust-xml-audit):            org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:39:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:39:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:101:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:101:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:171:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:171:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:240:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:240:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:312:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:312:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:383:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaXParser.java:383:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:39:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:39:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:101:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:101:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
